2001.10.03 00:00:00,214.29000,229.06000,214.29000,214.29000,101500,0,0
2001.10.05 00:00:00,203.12000,214.29000,203.12000,203.12000,211600,0,0
2001.10.08 00:00:00,217.10000,217.10000,217.10000,217.10000,128300,0,0
2001.10.10 00:00:00,221.18000,221.18000,221.18000,221.18000,1200,0,0
2001.10.12 00:00:00,225.27000,225.27000,225.27000,225.27000,1000,0,0
2001.10.15 00:00:00,229.35000,229.35000,229.35000,229.35000,14700,0,0
2001.10.17 00:00:00,233.48000,233.48000,233.48000,233.48000,9900,0,0
2001.10.19 00:00:00,237.62000,237.62000,237.62000,237.62000,8500,0,0
2001.10.22 00:00:00,242.01000,242.01000,242.01000,242.01000,17500,0,0
2001.10.24 00:00:00,246.41000,246.41000,246.41000,246.41000,12900,0,0
2001.10.26 00:00:00,250.85000,250.85000,250.85000,250.85000,22700,0,0
2001.10.29 00:00:00,255.55000,255.55000,255.55000,255.55000,406900,0,0
2001.10.31 00:00:00,260.29000,260.29000,260.29000,260.29000,49200,0,0
2001.11.02 00:00:00,265.03000,265.03000,265.03000,265.03000,65300,0,0
2001.11.05 00:00:00,269.77000,269.77000,269.77000,269.77000,69500,0,0
2001.11.07 00:00:00,274.89000,274.89000,274.89000,274.89000,24700,0,0
2001.11.09 00:00:00,280.03000,280.03000,280.03000,280.03000,21500,0,0
2001.11.12 00:00:00,285.06000,285.06000,285.06000,285.06000,24700,0,0
2001.11.14 00:00:00,290.51000,290.51000,290.51000,290.51000,33200,0,0
2001.11.16 00:00:00,295.97000,295.97000,295.97000,295.97000,23500,0,0
2001.11.19 00:00:00,301.09000,301.09000,301.09000,301.09000,53300,0,0
2001.11.21 00:00:00,296.11000,301.09000,296.11000,296.11000,300700,0,0
2001.11.23 00:00:00,292.17000,296.11000,292.17000,292.17000,134700,0,0
2001.11.26 00:00:00,296.90000,296.90000,296.90000,296.90000,278300,0,0
2001.11.28 00:00:00,293.03000,296.90000,293.03000,293.03000,156300,0,0
2001.11.30 00:00:00,288.52000,293.03000,288.52000,288.52000,41600,0,0
2001.12.03 00:00:00,283.02000,288.52000,283.02000,283.02000,28200,0,0
2001.12.05 00:00:00,279.15000,283.02000,279.15000,279.15000,18000,0,0
2001.12.07 00:00:00,275.49000,279.15000,275.49000,275.49000,72600,0,0
2001.12.10 00:00:00,271.62000,275.49000,271.62000,271.62000,149300,0,0
2001.12.12 00:00:00,267.83000,271.62000,267.83000,267.83000,78500,0,0
2001.12.14 00:00:00,263.04000,267.83000,263.04000,263.04000,47400,0,0
2001.12.17 00:00:00,259.08000,263.04000,259.08000,259.08000,26700,0,0
2001.12.19 00:00:00,247.26000,259.08000,247.26000,247.26000,85300,0,0
2001.12.21 00:00:00,250.95000,250.95000,250.95000,250.95000,362500,0,0
2001.12.24 00:00:00,248.05000,250.95000,248.05000,248.05000,174900,0,0
2001.12.26 00:00:00,242.75000,248.05000,242.75000,242.75000,145400,0,0
2001.12.28 00:00:00,239.27000,242.75000,239.27000,239.27000,72700,0,0
2001.12.31 00:00:00,235.40000,239.27000,235.40000,235.40000,43500,0,0
2002.01.02 00:00:00,231.70000,235.40000,231.70000,231.70000,64100,0,0
2002.01.04 00:00:00,227.79000,231.70000,227.79000,227.79000,41400,0,0
2002.01.07 00:00:00,225.95000,227.79000,225.95000,225.95000,284000,0,0
2002.01.09 00:00:00,222.90000,225.95000,222.90000,222.90000,188700,0,0
2002.01.11 00:00:00,219.22000,222.90000,219.22000,219.22000,79200,0,0
2002.01.14 00:00:00,214.16000,219.22000,214.16000,214.16000,52200,0,0
2002.01.16 00:00:00,210.68000,214.16000,210.68000,210.68000,32400,0,0
2002.01.18 00:00:00,206.79000,206.79000,206.79000,206.79000,30400,0,0
2002.01.21 00:00:00,203.27000,209.02000,203.27000,203.27000,79500,0,0
2002.01.23 00:00:00,206.01000,206.01000,206.01000,206.01000,325100,0,0
2002.01.25 00:00:00,209.02000,210.68000,209.02000,209.02000,164000,0,0
2002.01.28 00:00:00,210.76000,210.76000,210.76000,210.76000,121500,0,0
2002.01.30 00:00:00,207.55000,210.76000,207.55000,207.55000,548800,0,0
2002.02.01 00:00:00,204.48000,207.55000,204.48000,204.48000,277700,0,0
2002.02.04 00:00:00,203.77000,204.48000,203.77000,203.77000,271100,0,0
2002.02.06 00:00:00,205.37000,205.37000,205.37000,205.37000,183300,0,0
2002.02.08 00:00:00,205.20000,205.37000,205.20000,205.20000,266800,0,0
2002.02.18 00:00:00,202.89000,205.20000,202.89000,202.89000,58500,0,0
2002.02.20 00:00:00,199.52000,202.89000,199.52000,199.52000,91700,0,0
2002.02.22 00:00:00,196.58000,199.52000,196.58000,196.58000,122000,0,0
2002.02.25 00:00:00,193.79000,196.58000,193.79000,193.79000,81400,0,0
2002.02.27 00:00:00,191.10000,193.79000,191.10000,191.10000,85400,0,0
2002.03.01 00:00:00,193.59000,193.59000,193.59000,193.59000,432100,0,0
2002.03.04 00:00:00,190.98000,193.59000,190.98000,190.98000,170800,0,0
2002.03.05 00:00:00,188.22000,190.98000,188.22000,188.22000,136800,0,0
2002.03.06 00:00:00,185.74000,188.22000,185.74000,185.74000,150700,0,0
2002.03.07 00:00:00,183.20000,185.74000,183.20000,183.20000,140700,0,0
2002.03.08 00:00:00,181.20000,183.20000,181.20000,181.20000,181400,0,0
2002.03.11 00:00:00,180.73000,181.20000,180.73000,180.73000,347800,0,0
2002.03.12 00:00:00,182.92000,182.92000,182.92000,182.92000,128500,0,0
2002.03.13 00:00:00,185.66000,185.66000,185.66000,185.66000,79000,0,0
2002.03.14 00:00:00,188.97000,188.97000,188.97000,188.97000,85900,0,0
2002.03.15 00:00:00,192.39000,192.39000,192.39000,192.39000,194700,0,0
2002.03.18 00:00:00,190.30000,192.39000,190.30000,190.30000,376300,0,0
2002.03.19 00:00:00,187.06000,190.30000,187.06000,187.06000,140700,0,0
2002.03.20 00:00:00,189.05000,189.05000,189.05000,189.05000,366400,0,0
2002.03.21 00:00:00,189.26000,189.26000,189.26000,189.26000,109300,0,0
2002.03.22 00:00:00,187.67000,187.67000,187.67000,187.67000,136300,0,0
2002.03.25 00:00:00,188.71000,188.71000,188.71000,188.71000,97400,0,0
